id,from_id,date,text,post_id,owner_id,parents_stack,reply_to_user,reply_to_comment,likes.can_like,likes.count,likes.user_likes,likes.can_publish,attachments
1031112,13745288,1572709894,"[id15249158|Колян], что частные конторы - я знаю. И номера видел. Только вот официально их нельзя использовать: за это могут оштрафовать",1030519,-35068738,[1030520],15249158,1031089,1,0,0,1,
1031129,15249158,1572711455,"[id13745288|Михаил], можно, уже гибдд как то говорила что их можно ставить, они параллельно действуют",1030519,-35068738,[1030520],13745288,1031112,1,0,0,1,
1035794,7346696,1573068736,"[id13901155|Станислав], кого, простите, вы первыми назвали?",1034631,-35068738,[1035295],13901155,1035295,1,0,0,1,
1035796,7346696,1573068798,"[id451078072|Илья], да они сами тупят. ничего не понимают",1034631,-35068738,[1034946],451078072,1034946,1,0,0,1,
1035797,7346696,1573068857,"[id12598076|Павел], вот они сами на себя кличут такую беду,выгоняя свои ТС на ДОП",1034631,-35068738,[1034901],12598076,1034901,1,0,0,1,
1034896,542001954,1573024293,"[id12309330|Иван], правильно! ) сразу ногу отрубать! Ну или руку ) ибо нефиг",1034631,-35068738,[1034868],12309330,1034868,1,0,0,1,
1034816,356463416,1573021437,"[id43941910|Андрей], а что тогда это?",1034631,-35068738,[1034801],43941910,1034801,1,0,0,1,
1034869,43941910,1573023325,"[id356463416|Кирилл], это торговая марка, производящая гироскутеры, называть гироскутер-сигвеем так же глупо, как внедорожник-джипом",1034631,-35068738,[1034801],356463416,1034816,1,1,0,1,
1034773,120767963,1573020312,"[id19278190|Станислав], 80 точно есть",1034631,-35068738,[1034734],19278190,1034734,1,0,0,1,
1034807,132344,1573021070,"[id19278190|Станислав],",1034631,-35068738,[1034734],19278190,1034734,1,0,0,1,"[{'type': 'video', 'video': {'access_key': 'd110a63853402539a4', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 0, 'date': 1571370823, 'description': '', 'duration': 70, 'image': [{'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=130x96&quality=96&keep_aspect_ratio=1&background=000000&sign=a529f8cb60be8f497919638864b2908c&c_uniq_tag=6EdcfNNnyq-2evFhnPfktwyXpjT6khkHrdvuhBbtiE8&type=video_thumb', 'width': 130, 'height': 96, 'with_padding': 1}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=160x120&quality=96&keep_aspect_ratio=1&background=000000&sign=a41b07da2056ce6755b214159dc53643&c_uniq_tag=yM3AmBjY0NrwfW0mT5VPtBttuibQGVK2rb2UnshicIw&type=video_thumb', 'width': 160, 'height': 120, 'with_padding': 1}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=320x240&quality=96&keep_aspect_ratio=1&background=000000&sign=e6b365b24778757d30fca11cd441cdaf&c_uniq_tag=orlKrVnecpPdgtx0cWpWnKSwnGVWk-LU7lF0sP8mXis&type=video_thumb', 'width': 320, 'height': 240, 'with_padding': 1}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=800x450&quality=96&keep_aspect_ratio=1&background=000000&sign=bd471a4e465c2a86f3e0c9dffda095e6&c_uniq_tag=GD_HbbWvnYk9UTrobIUAeU52T-iPTdALljPa6HHsQN0&type=video_thumb', 'width': 800, 'height': 450, 'with_padding': 1}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=1280x704&quality=96&sign=46a6c4e4ae37ca794abf8f2ec1f1b830&c_uniq_tag=p_WS_o-G-OFGAgf3UvxajPfABBudBPfnqMvM2Bd_RLI&type=video_thumb', 'width': 1280, 'height': 704}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=320x176&quality=96&sign=4b9fd9e1fe68c4c27fe87d54068b3fb0&c_uniq_tag=70EI1Z0iCqzk3YfGRXhv12h_Qm9Pod_9M-RA31vq-4g&type=video_thumb', 'width': 320, 'height': 176}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=720x396&quality=96&sign=e3ac91638c45b616875f7ff6812941cc&c_uniq_tag=N6QZHQn28qb4wOPF0Tf_OoSBMUZxKmBFtBl-wNMKVNw&type=video_thumb', 'width': 720, 'height': 396}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=1024x563&quality=96&sign=26b0b51dcbf3b93478806d9a7f31352c&c_uniq_tag=2Ou3HHqB49XoN_ssVI3BKm5C5VXX22p1Kw0DskeWhBE&type=video_thumb', 'width': 1024, 'height': 563}, {'url': 'https://sun9-56.userapi.com/impf/c855736/v855736562/11b8f1/525bOkDTKlk.jpg?size=0x0&quality=90&proxy=1&sign=2b40e9af2f7fb6df44dbe5fb05b83b73&c_uniq_tag=RGy65F8RA5e6MrfTteFDMhSDhWn2vhtOvuaPHWhi9mE&type=video_thumb', 'width': 4096, 'height': 2253}], 'first_frame': [{'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=320x176&quality=96&sign=78fc0b7b4821b4c26e5a16775c6a648f&c_uniq_tag=R1c6R1kc0L62Rw2JnGtuJ0HYGIprGYs5amFcfJR2Xws&type=video_first_frame', 'width': 320, 'height': 176}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=160x88&quality=96&sign=69995e0faa4495c371039a5ec8fd8e1c&c_uniq_tag=wACjNFqgEpwsz6SubhZUKuQbb41d7PJmBYSyJPPY5pA&type=video_first_frame', 'width': 160, 'height': 88}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=0x0&quality=90&proxy=1&sign=d25b310d7a4ae5292e6b77e485985d33&c_uniq_tag=RQXvsQ5ac9Wv272g3bQI4EmdAGIK5p0B5ewusBv1vV8&type=video_first_frame', 'width': 4096, 'height': 2253}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=130x71&quality=96&sign=07229fe93b8ee770aeb47bf059034933&c_uniq_tag=DTIvJ4uMjcLL4vqLjhE8hEHBM76omZS-4quya3SOFA8&type=video_first_frame', 'width': 130, 'height': 72}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=320x176&quality=96&sign=78fc0b7b4821b4c26e5a16775c6a648f&c_uniq_tag=R1c6R1kc0L62Rw2JnGtuJ0HYGIprGYs5amFcfJR2Xws&type=video_first_frame', 'width': 320, 'height': 176}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=720x396&quality=96&sign=320ee0aadab192e1499001d0f6ea44a4&c_uniq_tag=6ODor9GRZs54BLS5EGobMCJD5bGIYOqOr0Ax3uabxKY&type=video_first_frame', 'width': 720, 'height': 396}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=1024x563&quality=96&sign=b418e7b211e638a62d9bda783f0d8e59&c_uniq_tag=PEE4g64E5A1pKHVYz8DcTxpS0UBtlokCH9S1jl1r0zg&type=video_first_frame', 'width': 1024, 'height': 563}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=1280x704&quality=96&sign=f99bec1ea6d4e95b59d2b7d9efe472c7&c_uniq_tag=C7je4vDyPwk5S6qkPRSABAq8PlDEIjISbff6iHmvm94&type=video_first_frame', 'width': 1280, 'height': 704}, {'url': 'https://sun9-71.userapi.com/impf/c857528/v857528562/98bc1/bX3DikK3V2Q.jpg?size=800x440&quality=96&sign=9afa62bcd46f9040e43671c1d137e1b2&c_uniq_tag=3WU85YLW1YvN45d4uh1OgIprVUNpMO9q0_GnVWV9HoU&type=video_first_frame', 'width': 800, 'height': 440}], 'width': 640, 'height': 352, 'id': 456241946, 'owner_id': 532625736, 'title': 'Самокат 100 км/ч', 'is_favorite': False, 'track_code': 'video_dbb957f8yD-QTcOrvVxaFxb-K4CyvXAOcYGLJPauoQ_zZp3bx6H8FJJNycK-WV4QGJEotYSPRD9Itb0ggc_NY_M', 'type': 'video', 'views': 373}}]"
1035731,19278190,1573065587,"[id132344|Павел], ребят, давайте не будем передёргивать: таких моделей единицы. Даже из довольно дорогих общественно-доступных вариантов (не тюнингованных), не выжмешь более 55 км/ч. А подобную скорость несложно получить на нормальном велосипеде. И, естественно, ездить на таких скоростях по тротуарам нереально. Да и не каждый рискнёт. 
А вот материальных составляющих в предложенной схеме, усматривается огромное количество на всех уровнях её реализации.",1034631,-35068738,[1034734],132344,1034807,1,0,0,1,
1034712,13923654,1573019021,"[id178286572|Илья], об этом не беспокойтесь скоро это случится)))",1034631,-35068738,[1034690],178286572,1034690,1,2,0,1,
1034846,178286572,1573022289,"[id13923654|Татьяна], главное, чтоб под колёса они пока не лезли!🤣",1034631,-35068738,[1034690],13923654,1034712,1,0,0,1,
1034686,2677755,1573018106,"[id29539087|Яна], самокат на велодорожке тот же пешеход",1034631,-35068738,[1034682],29539087,1034682,1,1,0,1,
1034699,29539087,1573018576,"[id2677755|Станислав], И что дальше? Вы же не хотите нести ответственность за ребёнка который выбежал на велодорожку прям перед вашем самакатом или велосипедом?
Или по Вашему мнению велодорожку сделали именно для того что бы детей сбивать, когда их мамашам пофигу)))",1034631,-35068738,[1034682],2677755,1034686,1,5,0,1,
1034706,2677755,1573018842,"[id29539087|Яна], самокат и велосипед имеют разные права на велодорожке, которая является проезжей частью. Если ребёнка заденет самокат, то виноват самокат. Если велосипед, то родители будут чинить велек)",1034631,-35068738,[1034682],29539087,1034699,1,0,0,1,
1034710,12625792,1573018914,"[id29539087|Яна], одно дело когда он едет со  скоростью10-15 км,а это тоже не маленькая скорость, а другое дело ,когда он летит со скоростью звука. Не раз видела, как несутся и им пофиг,кто на их пути. Срулить они не могут, реакции при появлении пешехода нулевая... еще раздражает,когда спускаюца на велеке в пешеходный переход... вообще то там нужно спукаца , а не катить на велеке ,как будто это велотрек... виноваты,все и пешеход на велодорожке, но и человек, который управляет таким самокатом, великом с колесами от трактора... должен думать головой,что его энергия при такой скорости ,это как с транспортом столкнуться...",1034631,-35068738,[1034682],29539087,1034699,1,4,0,1,
1034711,29539087,1573019014,"[id2677755|Станислав], где это прописано? Покажите мне пожалуйста.",1034631,-35068738,[1034682],2677755,1034706,1,0,0,1,
1034727,2677755,1573019430,"[id29539087|Яна], что именно прописано?",1034631,-35068738,[1034682],29539087,1034711,1,0,0,1,
1034730,29539087,1573019534,"[id2677755|Станислав], самокат и велосипед имеют разные права на велодорожке? Где это прописано?",1034631,-35068738,[1034682],2677755,1034727,1,0,0,1,
1034731,2677755,1573019551,"[id12625792|Наталья], вы о ком и где конкретно? Самокат это пешеход, а велосипед - транспортное средство, на котором передвигаются по проезжей части, в основном",1034631,-35068738,[1034682],12625792,1034710,1,0,0,1,
1034737,2677755,1573019646,"[id29539087|Яна], в пдд рф. Там сказано, что самокат - пешеход, а велосипед - ТС. Велодорожка предназначена для движения велосипедов только, а велополоса для ведосипедов и скутеров до 49 куб. см. Пешеходам там делать нефиг",1034631,-35068738,[1034682],29539087,1034730,1,0,0,1,
1034742,29539087,1573019768,"[id2677755|Станислав], ну покажите мне, где именно?",1034631,-35068738,[1034682],2677755,1034737,1,0,0,1,
1034671,744238,1573017520,"[id12853882|Олеся], они репортаж снимают стоя на велодорожке и позади их ребёнок по велодорожке гуляет",1034631,-35068738,[1034664],12853882,1034664,1,6,0,1,
1034680,12853882,1573017806,"[id744238|Денис], да, культура поведения у нас страдает... В Амстере, например, такого не встретишь. Да, там тоже гуляют по велодорожкам, но не так часто и не так наплевательски. Если на велодорожке будет сбит человек, то он будет виноват. По этим дорожкам ездят все вело- и электротранспорты. У них даже есть свои светофоры. И все следуют общим пдд. Но наверное взаимоуважение - это основополагающая порядка...",1034631,-35068738,[1034664],744238,1034671,1,6,0,1,
1035089,290545918,1573032854,"[id12853882|Олеся], в амстердаме вообще сложно найти пешеходную зону..там почти везде или велодорожки или проезжая часть...пешеходы там летать должны",1034631,-35068738,[1034664],12853882,1034680,1,0,0,1,
1035090,12853882,1573032938,"[id290545918|Doli], но тем не менее ходят.) Разница лишь в том, что все(даже машины) уступают великам. =) И никто не бухтит по этому поводу. Особенно в центре историческом.",1034631,-35068738,[1034664],290545918,1035089,1,0,0,1,
1035091,290545918,1573033060,"[id12853882|Олеся], еще как бухтят но толку никакого...пока пешеходы летать не научились поэтому ходят когда нет пешеходной зоны а что делать...но велики не останавливаются даже..за неделю там я видела не 1 раз сбитых пешеходов",1034631,-35068738,[1034664],12853882,1035090,1,0,0,1,
1035154,12853882,1573036740,"[id290545918|Doli], недавно оттуда. Ни одного сбитого не видела. =)",1034631,-35068738,[1034664],290545918,1035091,1,0,0,1,
1035234,290545918,1573040104,"[id12853882|Олеся], значит мне так везло)",1034631,-35068738,[1034664],12853882,1035154,1,0,0,1,
1035261,2901891,1573041433,"[id12853882|Олеся], речь об электросамокатах и подобном- там есть спидометры и так. И речь о том, в каких зонах будет какая скорость допустима. Либо в принципе не более 20 км/ч (в среднем люди гоняют на них 30 км/ч сейчас, что для пешеходных зон слишком быстро), либо как-то диверсифицируют. Я за разные скоростные режимы, ну типа как с машинами. Если едешь по специальной дорожке - скажем, до 30 норм, если по тротуару без дорожки - не более 10 или хотя бы 15. Самое интересное, что всю эту фигню придумали в Китае и тут же запретили 😄",1034631,-35068738,[1034664],12853882,1034664,1,1,0,1,
1035262,12853882,1573041626,"[id2901891|Женя], забавно. Получается надо же куда-то девать все эти электро-штуки.) А про велики я почему тоже говорю.. Потому что в Европе всё, что не машина, но самовозка - всё на вело-дорожки. Даже инвалидные коляски с электроприводом могут по ним ехать. Даже не то, что могут, а скорее обязаны.",1034631,-35068738,[1034664],2901891,1035261,1,0,0,1,
1035268,2901891,1573042014,"[id12853882|Олеся], ну может и у нас приравняют, конечно. Но мне кажется, это не совсем было бы правильно. Хотя, это как посмотреть. Доставщики еды на великах тоже по тротуарам как ненормальные ездят, им бы тоже правила не повредили. Но тогда да, встаёт вопрос контроля скорости. На обычных самокатах фиг бы с ним, они сильно быстро разве что с горки могут ехать, а вот велосипеды не все спидометр имеют. Могут обязать всех вешать конечно, они так-то копеечные. Тут бы вообще сначала определиться, кто и как это будет отслеживать. Вариант с самокатной полицией меня очень повеселил, например 😄",1034631,-35068738,[1034664],12853882,1035262,1,1,0,1,
1034674,82403827,1573017603,"[id154060678|Павел], самокатная полиция!",1034631,-35068738,[1034659],154060678,1034659,1,6,0,1,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1573017603, 'id': 457442708, 'owner_id': -35068738, 'access_key': 'd4ef3b1ea08d397871', 'sizes': [{'height': 65, 'url': 'https://sun1-88.userapi.com/s/v1/if2/3ktl876ZRfXULWRUeRPl5G5Q45oPLG-VBmujuVwyDxtCLU2wCxPvYofZCoXKDVP92zkNTT8_ZWZm6cOz5N3828lS.jpg?size=130x65&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 87, 'url': 'https://sun1-88.userapi.com/s/v1/if2/rAL6S0o_TQe2TqLxwmp8_a8GZHefcP5cPcoMgqBic61xyZNJQifLBGjrRW7C-dKFqDasLv9koK9OE3Ooaak68xgm.jpg?size=130x87&quality=96&crop=202,0,1195,800&type=album', 'type': 'o', 'width': 130}, {'height': 133, 'url': 'https://sun1-88.userapi.com/s/v1/if2/p7HIf8jivIgvgYIcXAxKMsWT-L-JVG62Oe1Sijr6i1KfAC8LwPu52zgQc-PXPhsBTpUyyO5KoZa9bAWqLghL__km.jpg?size=200x133&quality=96&crop=198,0,1203,800&type=album', 'type': 'p', 'width': 200}, {'height': 213, 'url': 'https://sun1-88.userapi.com/s/v1/if2/oyacw_7gfDxEPIt304iWOqeWqY0OO9ILVPC58YHONElpfEvo-bh6ZDzRw2gUBL5UMA74HTKs8zXsEspl7AJLSQYo.jpg?size=320x213&quality=96&crop=199,0,1202,800&type=album', 'type': 'q', 'width': 320}, {'height': 340, 'url': 'https://sun1-88.userapi.com/s/v1/if2/slZfdtNi8FVMFPv1IZY5sE1nGKNGjuFpTkZXCIZ0hecZLw5iu4wmcUj7VQX0vgp77aynJy71deopn1ErfoZ9YNoO.jpg?size=510x340&quality=96&crop=200,0,1200,800&type=album', 'type': 'r', 'width': 510}, {'height': 37, 'url': 'https://sun1-88.userapi.com/s/v1/if2/shsXV4jnBgP5hT2bm4LX3xeLsdKa35oqolFU96qFsU2waFPq-K33tTWgRPcnHD_ngMtjx1gsbNFlVBT_7e2l9vKy.jpg?size=75x37&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 800, 'url': 'https://sun1-88.userapi.com/s/v1/if2/V6r9eYvp-O_MaXDfDlaKI-xPJ1y5cdDz0fG91l2j55_qe2vfhab-_nItz9U0kyBFMbFzUstRJI9kZiTTjYfdM9_o.jpg?size=1600x800&quality=96&type=album', 'type': 'w', 'width': 1600}, {'height': 302, 'url': 'https://sun1-88.userapi.com/s/v1/if2/tMBEdKcO5a0Mahke5841cIvILdR_Kv9f2CeDylhDN57Snm6g5XhoB_XZLSmXrOsO8P8_qNFH6p478ZO-P37EQSHU.jpg?size=604x302&quality=96&type=album', 'type': 'x', 'width': 604}, {'height': 403, 'url': 'https://sun1-88.userapi.com/s/v1/if2/87kM2FuocyjY4S-PvJPxJLw4OBetvzPj1Qcdw4uiCQe8oKnTtAxnWjL7xQKvqld0RV1_gLP3PYxsdTLvvE-k2ibi.jpg?size=807x403&quality=96&type=album', 'type': 'y', 'width': 807}, {'height': 640, 'url': 'https://sun1-88.userapi.com/s/v1/if2/GNgoKKS6KJ-lQ55LtEiiaI-UHGJ_FyhJ5pRKXDCX5Jx2YbgOMsZGUL7NLTL-Zq4HnCny8AjC5R8uae0rbBh8AzCB.jpg?size=1280x640&quality=96&type=album', 'type': 'z', 'width': 1280}], 'text': '', 'user_id': 82403827, 'has_tags': False}}]"
1034676,356463416,1573017623,"[id154060678|Павел], как всегда стукачи из активного грпжданина.",1034631,-35068738,[1034659],154060678,1034659,1,0,0,1,
1034689,82403827,1573018281,"[id356463416|Кирилл], коротко о России - я нарушаю закон, но если кто-то об этом скажет - он стукач.
Вы в тюрьме что ли были? С чего такая неприязнь к людям, которые просто фотографируют нарушения законов?",1034631,-35068738,[1034659],356463416,1034676,1,1,0,1,
1034694,356463416,1573018464,"[id82403827|Сергей], это тоже самое, что я нарушения коллег буду скидывать в росавиацию. Как ко мне относиться будет?",1034631,-35068738,[1034659],82403827,1034689,1,0,0,1,
1034697,82403827,1573018522,"[id356463416|Кирилл], то есть вы считаете, что люди могут нарушать законы, регламенты и порядки?",1034631,-35068738,[1034659],356463416,1034694,1,0,0,1,
1034702,356463416,1573018758,"[id82403827|Сергей], какие законы? Регламенты и порядки? А Вы хотите сказать, что я должен доносить на соседа, брата, коллегу, о том, что сосед припарковался не там, брат обогнал не так, коллега немного нарушил? Как они ко мне относиться будут? А если мне, когда нибудь понадобится их помощь? Они мне просто скажут, что гуляй и дальше иди фоткай и отправляй.",1034631,-35068738,[1034659],82403827,1034697,1,0,0,1,
1034705,120767963,1573018802,"[id82403827|Сергей], что за фильм?",1034631,-35068738,[1034659],82403827,1034674,1,0,0,1,
1034708,82403827,1573018853,"[id120767963|Dmitriy], это не фильм, насколько я помню. Где-то была эта фотка в иностранных СМИ, использующаяся как шутка.",1034631,-35068738,[1034659],120767963,1034705,1,0,0,1,
1034724,82403827,1573019389,"[id356463416|Кирилл], так сделайте предупреждение. Не Вы, так кто-то другой зафоткает. Очень глупо сидеть и говорить, что соблюдение законов - это глупость. Регламенты обязаны фиксировать ваши обязанности и схемы действия на работе в той или иной ситуации. И как бы главный вопрос тут возникает... Зачем нарушать закон?",1034631,-35068738,[1034659],356463416,1034702,1,0,0,1,
1034736,356463416,1573019643,"[id82403827|Сергей], да нет уж я не буду этого делать. Так как дркжба и отношения в коллективе для меня на первом месте. А на работе, есть инспекция по безопасности полетов, там умные головы сидят, вот пусть они делают замечание.",1034631,-35068738,[1034659],82403827,1034724,1,0,0,1,
1034657,82403827,1573017089,"[id172320048|Юрий], предложите сдавать на права для вождения велосипеда?",1034631,-35068738,[1034654],172320048,1034654,1,0,0,1,
1034673,356463416,1573017580,"[id82403827|Сергей], так можно это сделать. Так как идиотов хватает везде.",1034631,-35068738,[1034654],82403827,1034657,1,0,0,1,
1034878,172320048,1573023689,"[id82403827|Сергей], нет, не предлагаю. Я просто хочу идти по тротуару и не озираться при обгоне тихоходов или огибании лужи. Я конечно наверно много хочу, хочу чтоб снимали рюкзак в транспорте, а не обдирали мне одежду, хочу чтоб курили в 10 метрах от остановки и не выдыхали дым забегая в автобус, хочу чтобы нога на ногу не перекидывали в переполненном метро - и для этого никакие Права получать не надо. Хотите кататься среди пешеходов, катайтесь, но со скоростью 10 км. Хотите лётать от 50-ти и выше - права на мопед и на выделенку.",1034631,-35068738,[1034654],82403827,1034657,1,1,0,1,
1034771,120767963,1573020266,"[id451078072|Илья], приятно читать комментарий адекватного человека.",1034631,-35068738,[1034649],451078072,1034649,1,0,0,1,
1034652,12853882,1573016888,"[id12339690|Влад], как быть там, где этих велодорожек нет? Большинство небольших городов просто не могут быть(в силу технических и историчечких причин) ими оборудованы...",1034631,-35068738,[1034645],12339690,1034645,1,6,0,1,
1034655,82403827,1573016970,"[id12339690|Влад], согласен, постоянно на веложорожках пешеходы и, что ещё хуже, мамы с колясками.",1034631,-35068738,[1034645],12339690,1034645,1,16,0,1,
1034660,12339690,1573017187,"Так же, как и сейчас, но с ограничениями скорости. 20 км/ч это примерно вдвое быстрее бега, но не так опасно, как 50 км/ч, до которых могут разогнаться самокатчики. И правовой статус, чтобы можно было оформлять ДТП как ДТП.",1034631,-35068738,[1034645],12853882,1034652,1,1,0,1,
1034666,12853882,1573017312,"[id12339690|Влад], велосипед вроде до 50 тоже может разогнаться..",1034631,-35068738,[1034645],12339690,1034660,1,0,0,1,
1034672,356463416,1573017535,"[id12339690|Влад], так же можно навести порядок с велосепедистами. Которые как олени гоняют по дорогам.",1034631,-35068738,[1034645],12339690,1034645,1,3,0,1,
1034679,12339690,1573017788,"[id12853882|Олеся], может, особенно шоссейный. Поэтому и нужно ограничение скорости в пешеходных зонах, хотя там часто и так до 20 км/ч, а где-то и до 5 стоит.",1034631,-35068738,[1034645],12853882,1034666,1,3,0,1,
1034707,264179404,1573018850,"[id82403827|Сергей], сигнальте им пневмогудком",1034631,-35068738,[1034645],82403827,1034655,1,2,0,1,
1034726,19278190,1573019413,"[id12339690|Влад], Во-первых (!), надо навести порядок на проезжей части, чтобы там не было ни марширующих, как на параде, пешеходов с больными шеями, ни катающихся поперек дороги велосипедистов. При столкновении с автомобилем ""фиником"" не отделаешься, а те же мамашки с детьми или пенсионеры ведут себя как бессмертные.",1034631,-35068738,[1034645],12339690,1034645,1,0,0,1,
1034751,10073122,1573019866,"[id264179404|Alex], самое странное, что у многих велосипедистов даже банального звонка нет.",1034631,-35068738,[1034645],264179404,1034707,1,1,0,1,
1034936,14240907,1573026415,"[id82403827|Сергей], потому что на велодорожке нормальное покрытие, а на тротуаре яма на яме.",1034631,-35068738,[1034645],82403827,1034655,1,0,0,1,
1034653,82403827,1573016907,"[id16127796|Антон], смешно. Батин гараж в помощь преодоления данной проблемы.",1034631,-35068738,[1034642],16127796,1034642,1,1,0,1,
1034675,16127796,1573017619,"[id82403827|Сергей], что ты там преодолеешь? Двигло новое поставишь? У ГАИ в таких случаях уже годами отработанная практика изъятия модифиципованных средств передвижения.",1034631,-35068738,[1034642],82403827,1034653,1,0,0,1,
1034678,82403827,1573017749,"[id16127796|Антон], докажите ещё, что электромотор стоял другой. Скажет, что купил до 2к19 в гараже стоял, пылился. Да и передающий вольтаж на колеса можно просто усилить, тоже вообще не проблема.",1034631,-35068738,[1034642],16127796,1034675,1,0,0,1,
1034681,16127796,1573018009,"[id82403827|Сергей], зачем что то доказывать? У каждого подобного устройства есть техпаспорт. Вводим поправки в законодательно базу по  аналогии с мопедами и привет. Любой самокат раз в год проходит ТО. Не прошёл, не имеешь права передвигаться по дорогам общего пользования.",1034631,-35068738,[1034642],82403827,1034678,1,0,0,1,
1034687,82403827,1573018139,"[id16127796|Антон], Окей, я просто с драйвера буду увеличивать вольтаж и тем самым наращивать скорость. Перед то обратно скручу цифры. Насколько я помню, в ТО автомобиля не входит обязательная исправность бортового компьютера. Ну вот, тут так же. Неужели Вы думаете, что создание чего-то электротехнического своими руками - это сложно?",1034631,-35068738,[1034642],16127796,1034681,1,0,0,1,
1034695,16127796,1573018482,"[id82403827|Сергей], 1) любой электромотор имеет максимально-допустимое значение напряжённости магнитного поля. На данный момент на рынке существуют самокаты, в которых стоят как конские моторы. Так и вполне себе ""прогулочные"". Законодательно не составит труда запретить выдачу квитка ТО моторам больше допустимой мощности, а оставшимся ""прогулочным"" ты сколь угодно можешь напрягу повышать. Ты просто спалишь обмотку и все. Пс: созданное своими руками легко отбирается нарчдом дпс в любом парке на любой дороге.",1034631,-35068738,[1034642],82403827,1034687,1,0,0,1,
1034701,82403827,1573018625,"[id16127796|Антон], 95% этих самокатов производится в Китае. Заказать нормальный электромотор с АлиЭкспресса вообще не проблема. Сомневаюсь, что кто-то в нашей стране будет сидеть маркировки на платах и моторчиках проверять.",1034631,-35068738,[1034642],16127796,1034695,1,0,0,1,
1034703,16127796,1573018783,"[id82403827|Сергей], габаритные размеры то конечно юный сверх разум не учитывает. Заказывай на здоровье. Поедешь по парку быстрее ращрешенной скорости, будешь задержан первым же патрулем. Это прямая аналогия с автомобилями. Всё они могут двигаться сильно быстрее предельно допустимой скорости в городе, но не двигаются.",1034631,-35068738,[1034642],82403827,1034701,1,0,0,1,
1034717,82403827,1573019236,"[id16127796|Антон], если что, они сейчас производятся с официальной максимальной ""по паспорту"" скоростью 35 кмч. Причем поднимая напряжения можно довести эту скорость до 45. Без какого-либо изменения.
А если я с горочки буду ехать? Я на велосипеде с горки могу развивать 45 кмч. А торможение на спуске на велосипеде - опасное занятие.",1034631,-35068738,[1034642],16127796,1034703,1,0,0,1,
1034723,16127796,1573019386,"[id82403827|Сергей], 1) потому что сейчас нет ограничений по мощности 2) это твои проблемы. Тормози в начале спуска. Машинам же не делают поблажку, если они с горки катятся с превышением? А они по крайней мере едут по дорогам, построенный именно для Машин, в отличие от самокатов, которые катаются в местах движения людей",1034631,-35068738,[1034642],82403827,1034717,1,0,0,1,
1034662,555415398,1573017206,"[id44675276|Алексей], а чего там , сразу растреливать  и водителей",1034631,-35068738,[1034634],44675276,1034634,1,0,0,1,
1034663,473584728,1573017234,"[id44675276|Алексей], тогда давайте образование запретим, от него люди роскомнадзорятся",1034631,-35068738,[1034634],44675276,1034634,1,2,0,1,
1034670,356463416,1573017465,"Запрещать это жесть, а вот категорию открыть для них это да. Вполне нормально.",1034631,-35068738,[1034634],44675276,1034634,1,2,0,1,
1034768,120767963,1573020220,"[id44675276|Алексей], надо людей запретить, что по велодорожкам ходят",1034631,-35068738,[1034634],44675276,1034634,1,4,0,1,
1034783,356463416,1573020457,"[id120767963|Dmitriy], а где написанно, что по ним ходить нельзя?",1034631,-35068738,[1034634],120767963,1034768,1,0,0,1,
1034785,120767963,1573020471,В названии,1034631,-35068738,[1034634],356463416,1034783,1,0,0,1,
